# 	 time 	 original 	 transformed 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
